sku,name,vendor,price,url,description,tags
,NanLite Combo S2 – Giải pháp cho Livestream / Youtuber / Makeups,Nanlite,2690000,https://store.kingcom.com.vn/products/nanlite-combo-s2-giai-phap-cho-livestream-youtuber-makeups,"NanLite Combo S2 – Giải pháp cho Studio và Livestream Không Gian: Trong Nhà 3 – 5m2 Combo gồm: 1x Kit Đèn Nanlite Mira 26B kèm ngàm điện thoại và chân đứng 1x Micro Boya BY-M1 1/ Kit Đèn Nanlite Mira 26B kèm ngàm điện thoại và chân đứng – Đèn NANLITE Mira 26B chuyên dụng khi quay Livestream, chụp ảnh – Thiết kế phần ốc 1/4 dễ dàng gắn thêm Ngàm Kẹp Điện Thoại, và Chân Đế Tripod – Công Suất: 2x 26W – Nhiệt độ màu: 2700K- 6500K – Chiếu sáng: 600 – 664 Lux – Chỉ số hoàn màu: >= 95 CRI 2/ Micro Boya BY-M1 jack kết nối 3.5mm Phụ kiện lý tưởng cho các cuộc phỏng vấn, quay vlog và thuyết trình, cả trong nhà và môi trường bên ngoài. Là một micro kết hợp đa năng, cắm dùng trực tiếp trên điện thoại, không cần dùng thêm pin ngoài hay sạc pin. Dùng với Máy Ảnh được tặng kèm Pin theo sản phẩm – Tương thích: Với dòng Smartphone jack 3.5 (Cáp sạc Type C/ IOS cần mua cáp chuyển đổi để sử dụng) – Chiều dài: 6m – Trọng lượng: ~80g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,NanLite Combo S1 – Giải pháp tuyệt vời cho Youtuber / Live Stream/ Makeups,Nanlite,1739000,https://store.kingcom.com.vn/products/nanlite-combo-s1-giai-phap-tuyet-voi-cho-youtuber-live-stream-makeups,"NanLite Combo S1 – Giải pháp cho Studio và Livestream Không Gian: Trong Nhà 3 – 5m2 Combo gồm: 1x Led Ringlight Kingjoy 19” + Chân đứng 1x Micro Boya BY-M1 1/ Led Ringlight Kingjoy 19” + Chân đứng: Phụ kiện hỗ trợ đắc lực cho các buổi livestream, quay phim, chụp ảnh,…. – Đường kính: 19 inch – Công suất hoạt động: 48W – Số lượng bóng đèn: 480 bóng – Nhiệt độ màu: 3200 – 5600 – Điện thế hoạt động: 100-240V – Cường độ sáng: 1690LM – Kết xuất màu: 80RA 2/ Micro Boya BY-M1 jack kết nối 3.5mm Phụ kiện lý tưởng cho các cuộc phỏng vấn, quay vlog và thuyết trình, cả trong nhà và môi trường bên ngoài. Là một micro kết hợp đa năng, cắm dùng trực tiếp trên điện thoại, không cần dùng thêm pin ngoài hay sạc pin. Dùng với Máy Ảnh được tặng kèm Pin theo sản phẩm – Tương thích: Với dòng Smartphone jack 3.5 (Cáp sạc Type C/ IOS cần mua cáp chuyển đổi để sử dụng) – Chiều dài: 6m – Trọng lượng: ~80g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,BOYA BY-BMM400 - Mic thu âm Hội nghị dành cho Smartphones/Tablets/PC,Boya,2290000,https://store.kingcom.com.vn/products/mic-thu-am-hoi-nghi-danh-cho-smartphones-tablets-pc-boya-by-bmm400-cong-3-5mm-fb4c3,"Mic thu âm Hội nghị dành cho Smartphones/Tablets/PC - BOYA BY-BMM400 - Cổng 3.5mm • Tương thích với điện thoại thông minh, máy tính bảng, PC và hơn thế nữa. • Lý tưởng để quay video và hội nghị cuộc gọi điện thoại • Mẫu cực đa hướng • Chất lượng âm thanh tuyệt vời • Thiết kế di động và nhỏ gọn • Micrô và bộ khuếch đại tích hợp • Thu âm thanh ở bán kính 2m (6,6 '), với phạm vi phủ sóng 360 độ. Đây là sự lựa chọn lý tưởng cho hội nghị truyền hình vì nó có thể thu nhận đồng thời tất cả các giọng nói trong phạm vi hiệu quả. • Giám sát tai nghe 3,5 mm • Kiểm soát tăng âm lượng có sẵn với chỉ báo LED màu xanh lam • Chức năng tắt tiếng","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB105,BOYA BY-WM6S - Mic thu âm không dây dành cho Điện thoại và Máy ảnh cổng 3.5mm,Boya,4190000,https://store.kingcom.com.vn/products/mic-thu-am-khong-day-danh-cho-dien-thoai-va-may-anh-cong-3-5mm-boya-by-wm6s,"◾ BOYA BY-WM6S là hệ thống micro không dây UHF thế hệ mới với nhiều cải tiến đáng kể từ nhà sản xuất Boya, nó tương thích với smartphone, tablet, máy ảnh DSLR, máy quay phim, máy ghi âm thanh ,... có cổng thu 3.5mm. ◾ Với khả năng can thiệp thấp và truyền dẫn UHF với khả năng thu đa dạng, thực sự nó giúp người dùng chống lại nhiều loại sóng nhiễu, ngay cả trong điều kiện phức tạp và mang lại chất lượng âm thanh phát và tính toàn vẹn của âm thanh. ◾ BY-WM6S mang nhiều sự cải tiến vượt trội cả về thiết kế, chất liệu và chất lượng âm thanh. ◾ BY-WM6S hoạt động dựa trên nguồn pin sạc tích hợp được cung cấp bởi cổng sạc Type-C DC 5V. Từ đây chấm dứt nỗi phiền toái khi phải sử dụng pin ngoài như các loại micro trước đây. ◾ Hệ thống micro này được thiết kế với vỏ nhỏ gọn và chắc chắn từ chất liệu Aluminium với phần ăng ten có thể tháo rời dễ dàng mang theo trong môi trường trong nhà và ngoài trời. Thay vì chất liệu nhựa ABS như trước đây, WM6S được thiết kế trên chất liệu hoàn toán mới - Aluminium, bền hơn, chắc chắn hơn và chịu va đập tốt hơn. Đây được xem là cải thiện đáng kể của Boya sau khi nhận được khá nhiều phản hồi từ khách hàng của mình trong việc mong muốn cải thiện chất liệu chịu lực tốt hơn. ◾ ĐẶC ĐIỂM NỔI BẬT: - Tương thích rộng với điện thoại thông minh, máy tính bảng, máy ảnh DSLR, máy quay phim, máy ghi âm cổng 3,5mm. - Truyền UHF với 48 kênh - Bao gồm micrô lavalier đa hướng cài áo tiện lợi - Màn hình OLED độ tương phản cao - Cổng USB Type-C để sạc pin - Xây dựng hoàn toàn bằng kim loại Aluminium - Phạm vi hoạt động lên tới 70m (không có chướng ngại vật) - Chức năng tắt tiếng nhanh - Đầu ra tai nghe 3,5 mm","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB401,Micro thu âm dành cho Điện thoại và Máy ảnh cổng 3.5mm - BOYA BY-MM1+,Boya,759000,https://store.kingcom.com.vn/products/micro-thu-am-danh-cho-dien-thoai-va-may-anh-cong-3-5mm-boya-by-mm1,"◾ Boya BY-MM1+ là phiên bản nâng cấp của chiếc microphone Boya BY-MM1, từng bán rất chạy trên thị trường nhờ giá thành tương đối rẻ và chất lượng âm thanh ổn trong tầm giá, khá phù hợp với những người mới bắt đầu quay phim hoặc yêu cầu một sản phẩm không quá chuyên nghiệp. Với BY-MM1+ người dùng sẽ được trải nghiệm một số tính năng chất lượng hơn mà không có trên chiếc BY-MM1 trước đây cùng mức giá không chênh lệch quá nhiều. ◾ Trong bộ sản phẩm sẽ bao gồm 2 dây cáp 3.5mm, mỗi dây sẽ tương thích với những thiết bị nhất định. Boya MM1+ có thể tương thích với smartphone, máy tính bảng, PC, laptop, máy ảnh, máy quay… Tuy nhiên mic sẽ hoạt động hiệu quả và đem lại chất lượng âm thanh cao nhất khi kết hợp cùng máy quay, máy ảnh. ◾ Theo thông tin từ nhà sản xuất, MM1+ có dải tần âm thanh rộng từ 20Hz – 18KHz trong khi MM1 là 35Hz -18KHz. Ngoài ra, công suất trên tỷ lệ nhiễu của MM1+ là 78dB so với 76dB trên MM1. Về mặt lý thuyết MM1+ sẽ cho chất lượng âm thanh trầm ấm và khả năng khử tạp âm cũng tốt hơn hơn. ◾ Nếu như BY-MM1 là dạng mic thu Cardioid thì BY-MM1+ được biết đến là dòng mic định hướng Super-Cardioid, nghĩa là khả năng định hướng được nâng cấp hơn hẳn phiên bản cũ, điều này giúp MM1+ loại bỏ tạp âm tốt hơn người anh em của nó. ◾ Với những cải tiến này MM1+ chắc chắn mang lại chất lượng âm thanh tốt hơn so với MM1 tuy nhiên sự chênh lệch sẽ chỉ thể hiện rõ nếu thu âm trong các môi trường tạp âm phức tạp, hoặc được đánh giá qua các ứng dụng, phần mềm chuyên nghiệp (ở điều kiện phòng gần như không có sự khác biệt quá lớn) ◾ BY-MM1+ có thiết kế vỏ hộp và mic tương đồng phiên bản cũ đến 90% về kiểu dáng và chất liệu tuy nhiên BY-MM1+ lại có kích thước lớn hơn không đáng kể. Đáng kể nhất có lẽ là chi tiết Hotshoe mount gắn máy ảnh, thay vì miếng mount hotshoe nhựa cứng ở Boya BY-MM1, hãng đã trang bị cho Boya BY-MM1+ miếng mount hotshoe bằng silicon dẻo. Chất liệu này có khả năng tiêu âm rất tốt, nhằm loại bỏ các tạp âm khi người quay video thao tác máy truyền dẫn lên microphone. Miếng hotshoe dạng này thường được trang bị trên các micro phone đắt tiền (phổ biến nhất ở dòng RODE). Tuy nhỏ, nhưng giá bán lẻ của nó cũng khá đắt. ◾ Một nâng cấp rất quan trọng trên chiếc Boya MM1+, đó là có thêm 1 cổng tai nghe bên cạnh cổng line out. Với cổng tai nghe này, người dùng có thể theo dõi âm thanh thời gian thực. Tức là vừa thu vừa kiểm tra được âm thanh để phát hiện, xử lý nếu có lỗi. Tính năng này giúp bạn tiết kiệm khá nhiều thời gian setup, test mic, đảm bảo file ghi của bạn luôn trong phạm vi kiểm soát, tránh tình trạng sau khi hoàn thành cảnh quay mới phát hiện âm thanh không như mong muốn. ◾ THÔNG SỐ KĨ THUẬT: - SNR: ＞78dB - Directivity: Super-Cardioid Pickup Pattern - Power Supply: Plug and Play - Sensitivity: 36dB±3dB (0dB=1V/pa.1kHz) - Frequency Response: 20Hz-18kHz - Interface: Standard 3.5mm Interface - Compatible with: iPhone, Xiaomi, Samsung, Huawei Smartphone, DSLR, Camcorder, DV, Recording Pen, etc. - Package Size: 15.1 * 13.1 * 6.7cm / 5.9 * 5.2 * 2.6inch - Weight: 170g / 6oz","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Bộ chuyển đổi âm thanh dành cho Điện thoại và Máy ảnh DSLR cổng 3.5mm - BOYA BY-MP4,Boya,990000,https://store.kingcom.com.vn/products/bo-chuyen-doi-am-thanh-danh-cho-dien-thoai-va-may-anh-dslr-cong-3-5mm-boya-by-mp4,"◾ BOYA BY-MP4 là bộ chuyển đổi âm thanh 2 kênh, với cáp TRRS 3,5mm và cáp TRS 3,5mm cho phép bạn quay video bằng điện thoại thông minh, máy ảnh DSLR hoặc máy quay phim. ◾ Bộ chuyển đổi này giúp bạn có thể trộn âm thanh và gắn mic kép nhỏ gọn, cho phép bạn có thể dễ dàng gắn và điều khiển hai micrô hoặc máy thu không dây. ◾ BY-MP4 có x3 Cold shoe mount tích hợp để gắn nhiều micrô hoặc máy thu không dây, ngoài ra còn có các phụ kiện khác, như đèn LED, v.v. ◾ ĐẶC ĐIỂM CHÍNH: - Bộ chuyển đổi âm thanh BY-MP4 có thể sử dụng với nhiều loại micro hoặc máy thu không dây. - BY-MP4 điều chỉnh tín hiệu của từng kênh một cách tối ưu. - Chọn chế độ đầu ra đơn âm hoặc âm thanh nổi. - BY-MP4 gồm cáp TRRS 3,5mm và cáp TRS 3,5mm. ◾ PACKING LIST: x1 BOYA BY-MP4 chính đơn vị x1 1/8 '' (3.5mm) TRS Cáp âm thanh x1 1/8 '' (3.5mm) TRRS Cáp âm thanh x1 Hướng dẫn sử dụng","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Cáp chuyển đổi từ 3.5mm TRS sang Lightning - BOYA BY-35C-L,Boya,990000,https://store.kingcom.com.vn/products/cap-chuyen-doi-tu-3-5mm-trs-sang-lightning-boya-by-35c-l,"◾ Cho phép sử dụng micrô tự cấp nguồn 3,5mm ◾ Sử dụng trên thiết bị iOS ◾ Đầu nối kỹ thuật số 24 bit / 48kHz ◾ Cải thiện video của bạn với âm thanh chất lượng phát sóng ◾ Đầu nối Lightning được chứng nhận MFI ◾ Packing List: x1 Cáp chuyển đổi từ 3.5mm TRS sang Lightning x1 Túi đựng","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,BOYA Lavalier BY-M1 Micro Cài Áo sử dụng cho Smartphone / Camera jack 3.5 (FB201),Boya,249000,https://store.kingcom.com.vn/products/boya-lavalier-by-m1-micro-cai-ao-su-dung-cho-smartphone-camera-jack-3-5-fb201,"MICROPHONE CÀI ÁO BOYA BY-M1 Micro thu âm tốt giá rẻ giành cho dân Youtube, Vlog Phụ kiện lý tưởng cho các cuộc phỏng vấn, quay vlog và thuyết trình, cả trong nhà và môi trường bên ngoài. – Tương thích: Với dòng Smartphone jack 3.5 (Cáp sạc Type C/ IOS cần mua cáp chuyển đổi để sử dụng) – Chiều dài: 6m – Trọng lượng: ~80g Là một micro kết hợp đa năng, cắm dùng trực tiếp trên điện thoại, không cần dùng thêm pin ngoài hay sạc pin. Dùng với Máy Ảnh được tặng kèm Pin theo sản phẩm Link Sản Phẩm chi tiết:","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB111,BOYA Wireless Microphone System TX8 Pro (FB111),Boya,1790000,https://store.kingcom.com.vn/products/boya-wireless-microphone-system-tx8-pro-fb111,"Bộ phát không dây dành cho Bộ mic BY-WM8 Pro - BOYA TX8 PRO - UHF Wireless Transmitter ◾ BOYA TX8 Pro là một bộ phát không dây kỹ thuật số với micro Lavalier cài áo, tương thích với bộ nhận RX8 Pro và SP-RX8 Pro (Bộ nhận được bán riêng). ◾ Nó có màn hình LCD giúp kiểm soát các thông tin trên mic, băng thông RF chuyển đổi rộng, một cổng Mic và một cổng Line in, kết cấu vỏ nhựa nhẹ chắc chắn và phù hợp với máy ảnh DSLR để quay phim, ghi hình hiện trường, phát sóng trực tiếp,... ◾ Thiết bị có cổng MIC và LINE IN cho nguồn micrô hoặc dây có cùng tiêu chuẩn với độ suy giảm có thể điều chỉnh. ◾ Bộ phát TX8 Pro đi kèm với một micro lavalier cài áo đa hướng, bông lọc gió cho micrô, kẹp giữ micrô và kẹp dây đai. ◾ THÔNG SỐ KĨ THUẬT: - 48-Channel để hỗ trợ cho nhiều hơn hai hệ thống cùng một lúc - Tần số UHF để thu sóng chống nhiễu - Băng thông 40 MHz - Được trang bị chức năng ngắt tạm thời - Cho phép chuyển đổi giữa các nguồn đầu vào MIC và LINE IN - Có màn hình LED toàn diện cung cấp thông tin kênh, thời lượng pin - Khóa - cắm ngăn chặn sự điều chỉnh đột ngột","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB702,"BOYA Boompole, Windshield & Suspension system kit BY-PB25",Boya,2990000,https://store.kingcom.com.vn/products/boya-boompole-windshield-suspension-system-kit-by-pb25-fb702,Gậy kéo dài carbon đi kèm XLR cable (2.5M) _ Bảo hành 1 năm,"Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB112,BOYA Wireless Microphone System BY-WHM8 Pro,Boya,2190000,https://store.kingcom.com.vn/products/boya-wireless-microphone-system-by-whm8-pro-fb112,"Dual channel wireless mic kit (Custom kit, each item is packed separately) _ 1 Year Warranty","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,"BOYA- Boompole, Windshield & Suspension system kit BY-WS1000 (FB701)",Boya,2490000,https://store.kingcom.com.vn/products/boya-boompole-windshield-suspension-system-kit-by-ws1000-fb701,Proessional Windshield and Suspension System for Shotgun Microphones _ 1 Year Warranty,"Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Cáp kết nối BY-K1 .Từ Jack 3.5mm sang Cổng Lightning (3.5mm Male TRRS to Male lightning adapter cable),Boya,439000,https://store.kingcom.com.vn/products/cap-ket-noi-by-k1-tu-jack-3-5mm-sang-cong-lightning-3-5mm-male-trrs-to-male-lightning-adapter-cable,"BOYA BY-K1 là cáp chuyển đổi 3,5mm TRS sang Lightning cho iPhone – Nhỏ gọn và dễ sử dụng. – Chiều dài cáp: 20 cm – Chứng nhận Apple MFi đáng tin cậy, đảm bảo chất lượng và khả năng tương thích – Hỗ trợ đa năng cho iphone: có thể hoạt động với iPhone X, XR, XS và XS Max, iPhone 8 và 8 Plus và iPhone 7 và 7 Plus. – Chúng cũng hoạt động với iPad, iPod và các model khác với Lightning Connector của Apple. – Bảo Hành: 3 tháng","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,BY-WM3UC – Type C Adapter for BY-WM3 (FB159),Boya,299000,https://store.kingcom.com.vn/products/by-wm3uc-type-c-adapter-for-by-wm3-fb159,"Jack Type-C dành cho sản phẩm BY-WM3, có thể sử dụng để biến đổi bộ micro của bạn phù hợp với nhiều dòng Smartphone khác nhau một cách dễ dàng, tiện lợi Lưu ý : Jack Type-C dành cho sản phẩm BY-WM3, có thể sử dụng để biến đổi bộ micro của bạn phù hợp với nhiều dòng Smartphone khác nhau một cách dễ dàng, tiện lợi","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,BY-WM3DC Lightning Adapter for BY-WM3,Boya,499000,https://store.kingcom.com.vn/products/by-wm3dc-lightning-adapter-for-by-wm3-fb158,"Adapter jack Lightning dành cho sản phẩm BY-WM3, có thể sử dụng để biến đổi bộ micro của bạn phù hợp với nhiều dòng Smartphone khác nhau một cách dễ dàng, tiện lợi Lưu ý: Adapter jack Lightning dành cho sản phẩm BY-WM3, có thể sử dụng để biến đổi bộ micro của bạn phù hợp với nhiều dòng Smartphone khác nhau một cách dễ dàng, tiện lợi","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB605,BY-AM1 Dual-Channel Audio Mixer,Boya,2590000,https://store.kingcom.com.vn/products/by-am1-dual-channel-audio-mixer,"BY-AM1 : một dual-channel mixer âm thanh, cung cấp cho bạn một giải pháp pha trộn âm thanh nhỏ gọn cho 6.35mm line-in thiết bị hoặc bất kỳ micro XLR, cho phép bạn dễ dàng gắn và điều khiển các thiết bị đầu vào cũng như truyền tín hiệu đầu ra đến máy tính của bạn. Nhờ đầu vào kết hợp 6,35mm / XLR tích hợp, thật thuận tiện để nhận tín hiệu trực tiếp từ micrô XLR hoặc nhạc cụ điện như guitar và bass. Nó có thể hỗ trợ âm thanh tốc độ lấy mẫu 44,1k-192kHz mà không ảnh hưởng đến âm thanh, khi kết nối với micrô xlr và các thiết bị đầu vào nhạc cụ. Nhờ giắc cắm giám sát tai nghe 6,35mm và bộ chuyển đổi âm thanh 6,35mm sang 3,5mm được cung cấp, bạn có thể nghe tín hiệu đầu vào trực tiếp mà không có tiếng vọng hoặc độ trễ gây mất tập trung thông qua tai nghe. Nó có thể cung cấp nguồn ảo 48V cho micrô thụ động XLR. Vít gắn 1/4 “tích hợp trên đế có thể được gắn vào chân máy và các phụ kiện khác Bảo hành: 12 tháng lỗi NSX","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FB321,BOYA Smartphone Microphone BY-2021 (FB321),Boya,659000,https://store.kingcom.com.vn/products/boya-smartphone-microphone-by-2021-fb321,"◾ Micro thu âm chuyên nghiệp BOYA BY-BM2021 là micro shotgun cardioid chuyên nghiệp mang lại chất lượng âm thanh xuất sắc sử dụng cho smartphone, tablet, máy ảnh DSLR, máy quay, và nhiều thiết bị khác có tích hợp jack micro. Micro BY-BM2021 trang bị các dây cáp kết nối âm thanh TRRS và TRS, tương thích với hầu hết các loại smartphone, tablet, máy ảnh DSLR và máy quay có jack micro 3.5mm. ◾ Micro thu âm BY-BM2021 sử dụng mô hình cực định hướng độc đáo, tập trung trực tiếp vùng thu tiếng vào phía trước micro, giảm đi các âm thanh xung quanh, đảm bảo đối tượng ghi âm được tách biệt khỏi tiếng ồn hậu cảnh. ◾ Micro có thiết kế ABS cứng cáp nhưng trọng lượng nhẹ chỉ 63g, tiện lợi khi gắn lên thiết bị cần ghi âm, lý tưởng cầm trên tay. BOYA BY-BM2021 được thiết kế với các nút gạt và thiết lập đơn giản, và sử dụng nguồn năng lượng trực tiếp từ máy ảnh, máy quay hay smartphone mà không dùng pin. ◾ Tính năng nổi bật - Tương thích điện thoại, máy ảnh DSLR, máy quay cổng 3.5mm - Thiết kế ABS chắc chắn nhưng trọng lượng nhẹ - Đi kèm dây cáp output 3.5mm TRS & TRRS - Đi kèm bông xốp lọc gió","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,MIC THU ÂM BOYA BY-PM700SP (FB482),Boya,3390000,https://store.kingcom.com.vn/products/mic-thu-am-boya-by-pm700sp-fb482-1,"BOYA BY-PM700SP là một micro condenser có khả năng tương thích với hầu hết các thiết bị iOS, thiết bị Android, máy tính Windows và Mac thông qua các loại giắc nối khác nhau được đi kèm trong bộ sản phẩm. BY-PM700SP có thiết kế và chất lượng tương đương phiên bản trước đó là PM700 đến 90%, tuy nhiên điểm khác biệt nổi bật nhất là khả năng tương thích rộng trên nhiều thiết bị của model PM700SP Nó thiết kế cổng cắm đầu ra tai nghe 1/8 “(3,5mm) để kiểm soát âm thanh trực tiếp trong khi thu âm, đáp ứng tần số rộng và độ phân giải cao 24 bit / 48 kHz giúp BOYA BY-PM700SP phù hợp với chương trình Podcast, các phần mềm nhận dạng giọng nói, ghi âm nhạc, trò chuyện trực tiếp, hội thoại nhóm.. vv Có thể chuyển đổi cung cấp các mẫu thu nhận âm thanh khác nhau như cardioid, bi-directional, omnidirectional and stereo để cho phép bạn chọn bất kỳ kiểu thu âm nào thích hợp hơn cho tình huống cụ thể của bạn. Với PM700SP bạn có thể cải thiện âm thanh ghi âm trên bất kì thiết bị nào của bạn PM700SP có cấu trúc đến 95% là hợp kim được phủ sơn mạ tĩnh điện vì vậy vô cùng bền bỉ và đẹp mắt, nó bao gồm bộ giá đỡ để bàn cực chắn chắn có thể điều chỉnh micrô ở nhiều góc độ mong muốn khác nhau.","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Cáp kết nối BY-K2 .Từ Jack 3.5mm sang Cổng Type-C (3.5mm Male TRRS to Male TYPE-C adapter cable),Boya,439000,https://store.kingcom.com.vn/products/cap-ket-noi-by-k2-tu-jack-3-5mm-sang-cong-type-c-3-5mm-male-trrs-to-male-type-c-adapter-cable,"BOYA BY-K2 là dây cáp chuyển đổi từ jack 3.5mm TRRS sang jack type-C – Chiều dài 20cm – Thiết kế nhỏ, gọn, nhẹ và dễ dàng sử dụng – Tương thích với các dòng điện thoại có cổng type-C","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Boya BY-WM8 Pro K2 - Micro Thu Âm Không Dây,Boya,4190000,https://store.kingcom.com.vn/products/micro-thu-am-khong-day-by-wm8-pro-k2-2tx-1rx-fb102,"Microphone thu âm Boya BY-WM8 được thiết kế dành cho các dòng máy ảnh, máy quay chuyên dụng. Sản phẩm sử dụng 48 kênh sóng UHF nằm trong dải tần riêng, đảm bảo chống nhiễu và ổn định tín hiệu. Người dùng có thể sử dụng micro Boya BY-WM8 trong 6 tiếng liên tục với 2 pin tiêu AA (Rechargeable) bền bỉ. Micro Thu Âm Không Dây BY-WM8 Pro-K2 (FB102): – Tần số hoạt động: 60Hz-15KHz±3dB – Tín hiệu/ Tiếng ồn: 74dB SPL – Kết nối đầu vào âm thanh: 3.5mm mini jack – Phạm vi hoạt động: 100M – Nguồn điện yêu cầu: 3.0V DC – Điện năng tiêu thụ: 3.3V/110 mA – Receiver: 3.3V/100 mA – Tuổi thọ pin: ~ 8 giờ ** Kết nối tiện lợi Microphone Boya này sử dụng chất liệu nhựa tổng hợp cứng cáp, có độ bền sử dụng lâu dài theo thời gian. Sản phẩm tích hợp giắc cắm tiện lợi, giúp người dùng có thể kết nối với nhiều thiết bị khác nhau được nhanh chóng và ổn định. ** Định hướng thiết kế dùng cho máy ảnh DSLR Micro thu âm BOYA BY-WM8 là một hệ thống micro kép không dây sử dụng tần sóng UHF, thiết kế cho ENG, EFP,DSLR video, và dual-Channel có thể làm việc với hai máy phát, hoàn hảo cho các cuộc phỏng vấn. Sử dụng 48 kênh sóng UHF, với dải tần riêng biệt, không trùng sóng, loại bỏ hoàn toàn nhiễu tín hiệu, với thời gian thu phát trực tiếp lên tới 6h liên tục chỉ với 2 viên pin tiểu AA (Rechargeable), Boya BY-WM8 là sản phẩm micro không dây cho máy ảnh, máy quay chuyên dụng. ** Receiver- Bộ nhận • Ăng-ten: loại dẻo • Ngõ vào âm thanh: đầu cắm mini 3.5mm • FSignal-to-noise: 80 dB • Méo: 0.8% (-60 dBV, đầu vào 1 KHz) • Mức công suất ngõ ra tai nghe: 60 mW, 32 Ohms / 1KHz • Mức đầu ra âm thanh: 120 mV • Nguồn điện: Hai pin AA Rechargeable • Thời gian hoạt động: ~ 7 giờ ** Transmitter – Bộ phát • Công suất đầu ra RF: 20 mW • Ăng-ten: loại dẻo • Phát xạ giả: 250 nW hoặc nhỏ hơn • Tần số phản ứng: 60Hz-15 KHz +/- 3 dB • Ngõ vào âm thanh: đầu cắm mini 3.5mm • Mức đầu vào âm thanh: 600 mV-2000 mV • Độ lệch tham chiếu: ± 7KHz (-60 dBV, đầu vào 1 KHz) • Dải tần số đầu vào: 20 Hz-20 KHz • Nguồn điện: Hai pin AA Rechargeable • Thời gian hoạt động: ~7 giờ","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
